desenganado,weaksubj,positive
desensibilizar,weaksubj,negative
desenvoltura,weaksubj,negative
desequilibrado,weaksubj,positive
desespero,weaksubj,negative
desfavorecimiento,weaksubj,negative
desfigurar,weaksubj,negative
desgrenado,weaksubj,negative
deshabitado,weaksubj,negative
desheredado,weaksubj,negative
desheredar,weaksubj,negative
deshidratado,weaksubj,positive
deshonestidad,weaksubj,negative
deshonesto,weaksubj,negative
deshonrar,weaksubj,negative
deshonroso,weaksubj,negative
designar,weaksubj,positive
desilusionar,weaksubj,positive
desinclinado,weaksubj,negative
desindustrializado,weaksubj,negative
desinfeccion,weaksubj,negative
desinteres,weaksubj,positive
desinteresado,weaksubj,positive
desleal,weaksubj,negative
deslucimiento,weaksubj,positive
desmandado,weaksubj,negative
desmayo,weaksubj,negative
desmelenado,weaksubj,negative
desmesura,weaksubj,negative
desmoralizador,weaksubj,negative
desnaturalidad,weaksubj,negative
desnivel,weaksubj,negative
desnutricion,weaksubj,negative
desnutrido,weaksubj,negative
desobediente,weaksubj,negative
desocupacion,weaksubj,negative
desordenado,weaksubj,negative
desparpajo,weaksubj,negative
despavilado,weaksubj,positive
despecho,weaksubj,negative
despectivo,weaksubj,negative
despeinado,weaksubj,negative
desperdiciado,weaksubj,negative
desperdiciar,weaksubj,negative
despierto,weaksubj,positive
despilfarro,weaksubj,negative
despistado,weaksubj,negative
desposeido,weaksubj,negative
despota,weaksubj,negative
despreciativo,weaksubj,negative
despreocupacion,weaksubj,negative
despreocupado,weaksubj,positive
desprestigiador,weaksubj,negative
desprestigiar,weaksubj,negative
desprestigio,weaksubj,negative
desprevenido,weaksubj,negative
desprovisto,weaksubj,negative
desquiciado,weaksubj,positive
destacarse,weaksubj,positive
destapado,weaksubj,negative
destructividad,weaksubj,negative
destructivo,weaksubj,negative
destructor,weaksubj,negative
desvalido,weaksubj,negative
desvelado,weaksubj,positive
desventaja,weaksubj,negative
detectable,weaksubj,positive
deteriorado,weaksubj,negative
deuteranopia,weaksubj,negative
devastacion,weaksubj,negative
devastador,weaksubj,negative
devocion,weaksubj,positive
devoto,weaksubj,positive
diabetico,weaksubj,negative
diablura,weaksubj,negative
diabolico,weaksubj,negative
diacritico,weaksubj,positive
diagonalizable,weaksubj,positive
difamacion,weaksubj,negative
difamador,weaksubj,negative
difamatorio,weaksubj,negative
diferencia,weaksubj,negative
diferenciable,weaksubj,positive
diferente,weaksubj,negative
difteria,weaksubj,negative
dignidad,weaksubj,positive
dignificar,weaksubj,positive
dilacion,weaksubj,negative
diletante,weaksubj,positive
diligencia,weaksubj,positive
diligente,weaksubj,positive
diluido,weaksubj,negative
dipsnea,weaksubj,negative
discapacidad,weaksubj,negative
discapacitado,weaksubj,negative
discernible,weaksubj,positive
discernidor,weaksubj,positive
disconforme,weaksubj,negative
discordante,weaksubj,negative
discrepante,weaksubj,negative
discreto,weaksubj,positive
discriminar,weaksubj,negative
discutible,weaksubj,positive
disenteria,weaksubj,negative
disfemistico,weaksubj,negative
disfrute,weaksubj,positive
disfuerzo,weaksubj,negative
disgustoso,weaksubj,negative
disidente,weaksubj,positive
disimilar,weaksubj,negative
disimulado,weaksubj,negative
disimulador,weaksubj,negative
dislocacion,weaksubj,negative
disoluto,weaksubj,negative
disonancia,weaksubj,negative
disonante,weaksubj,negative
dispar,weaksubj,positive
disparejo,weaksubj,negative
dispepsia,weaksubj,negative
dispeptico,weaksubj,negative
disperso,weaksubj,negative
disponibilidad,weaksubj,positive
disputable,weaksubj,positive
distanciamiento,weaksubj,negative
distendido,weaksubj,negative
distinguible,weaksubj,positive
distinguirse,weaksubj,positive
distinto,weaksubj,negative
distraccion,weaksubj,negative
disturbar,weaksubj,negative
disuadir,weaksubj,negative
divinidad,weaksubj,positive
doblez,weaksubj,negative
docil,weaksubj,positive
docilidad,weaksubj,positive
doctrinario,weaksubj,negative
dolido,weaksubj,negative
dolor,weaksubj,negative
dolorido,weaksubj,negative
doma,weaksubj,positive
domesticable,weaksubj,positive
dominante,weaksubj,negative
donar,weaksubj,positive
Dostoevski,weaksubj,negative
dotado,weaksubj,positive
dramatismo,weaksubj,positive
duda,weaksubj,negative
duplicidad,weaksubj,negative
dureza,weaksubj,negative
edema,weaksubj,negative
edematoso,weaksubj,negative
edificante,weaksubj,positive
educacion,weaksubj,positive
eficiencia,weaksubj,positive
egoismo,weaksubj,negative
elaborado,weaksubj,positive
elegancia,weaksubj,positive
elemental,weaksubj,positive
eliminar,weaksubj,negative
emancipador,weaksubj,positive
embarazoso,weaksubj,negative
embarrar,weaksubj,negative
embaucar,weaksubj,negative
embergadura,weaksubj,positive
embrollar,weaksubj,negative
embustero,weaksubj,negative
emetico,weaksubj,negative
emocionado,weaksubj,positive
emotividad,weaksubj,positive
emotivo,weaksubj,positive
empacho,weaksubj,negative
empalagar,weaksubj,positive
empeorar,weaksubj,positive
emporcar,weaksubj,negative
emprendedor,weaksubj,positive
enajenado,weaksubj,negative
enaltecer,weaksubj,positive
enanismo,weaksubj,negative
enardecedor,weaksubj,positive
encandilamiento,weaksubj,negative
encantado,weaksubj,negative
encarecimiento,weaksubj,positive
encefalitis,weaksubj,negative
enclenque,weaksubj,negative
encogimiento,weaksubj,negative
encomiable,weaksubj,positive
encrespado,weaksubj,negative
encubierto,weaksubj,negative
endeble,weaksubj,negative
endiablado,weaksubj,negative
enfangar,weaksubj,negative
enfasis,weaksubj,positive
enfermizo,weaksubj,negative
enfurecer,weaksubj,negative
enfurrunarse,weaksubj,negative
enganar,weaksubj,negative
engatusar,weaksubj,negative
enlodar,weaksubj,negative
enlodazar,weaksubj,negative
enmienda,weaksubj,negative
enmugrecer,weaksubj,negative
ennoblecedor,weaksubj,positive
ennoblecer,weaksubj,positive
enormidad,weaksubj,negative
enredar,weaksubj,negative
enrevesado,weaksubj,negative
enriquecer,weaksubj,positive
ensuciar,weaksubj,negative
entendido,weaksubj,positive
enteritis,weaksubj,negative
entrampar,weaksubj,negative
entrega,weaksubj,positive
entretener,weaksubj,positive
entristecido,weaksubj,negative
entusiasmado,weaksubj,negative
envilecedor,weaksubj,negative
envilecido,weaksubj,negative
epicureo,weaksubj,positive
equidad,weaksubj,positive
equilibrado,weaksubj,positive
equivocado,weaksubj,negative
equivoquista,weaksubj,negative
ergotismo,weaksubj,negative
erisipela,weaksubj,negative
erotico,weaksubj,positive
escabroso,weaksubj,negative
escalofrio,weaksubj,positive
escaquearse,weaksubj,negative
escarabajo,weaksubj,negative
escarnio,weaksubj,negative
escocedura,weaksubj,negative
escozor,weaksubj,negative
escrofuloso,weaksubj,negative
escrupulo,weaksubj,positive
escrupulosidad,weaksubj,positive
escualidez,weaksubj,negative
escualido,weaksubj,negative
escupir,weaksubj,negative
esencia,weaksubj,positive
esmero,weaksubj,positive
espabilado,weaksubj,negative
espasmo,weaksubj,negative
espasmodico,weaksubj,negative
espastico,weaksubj,negative
espavilado,weaksubj,positive
especializado,weaksubj,positive
especificable,weaksubj,positive
especioso,weaksubj,negative
especular,weaksubj,positive
especulativo,weaksubj,negative
esperanza,weaksubj,positive
esplendidez,weaksubj,positive
esponja,weaksubj,negative
esporadico,weaksubj,negative
esporozoos,weaksubj,positive
esquivez,weaksubj,negative
esquivo,weaksubj,negative
estable,weaksubj,negative
establecido,weaksubj,positive
estacionario,weaksubj,negative
estanco,weaksubj,negative
estatico,weaksubj,negative
estercolero,weaksubj,negative
estereotipado,weaksubj,negative
estetico,weaksubj,positive
estilo,weaksubj,positive
estimable,weaksubj,positive
estimulador,weaksubj,positive
estoico,weaksubj,negative
estrago,weaksubj,negative
estremecimiento,weaksubj,positive
estrenido,weaksubj,negative
estrenimiento,weaksubj,negative
estresado,weaksubj,negative
estresante,weaksubj,negative
estropeado,weaksubj,negative
estrujador,weaksubj,negative
estupefaccion,weaksubj,negative
estupidez,weaksubj,negative
estupor,weaksubj,negative
etereo,weaksubj,positive
eufemistico,weaksubj,negative
eufonia,weaksubj,positive
eufonico,weaksubj,positive
evidente,weaksubj,positive
evitable,weaksubj,positive
evitar,weaksubj,negative
exacerbacion,weaksubj,negative
exageracion,weaksubj,negative
exaltacion,weaksubj,positive
exaltante,weaksubj,positive
exasperacion,weaksubj,negative
excelencia,weaksubj,positive
excepcion,weaksubj,negative
excesivo,weaksubj,negative
excitante,weaksubj,positive
exclamar,weaksubj,negative
excoriacion,weaksubj,negative
exculpacion,weaksubj,positive
exculpado,weaksubj,positive
excusable,weaksubj,positive
excusar,weaksubj,negative
excusarse,weaksubj,negative
execrable,weaksubj,negative
exigente,weaksubj,positive
exigÂ¸idad,weaksubj,negative
eximir,weaksubj,positive
existente,weaksubj,negative
exitazo,weaksubj,negative
exonerado,weaksubj,positive
exorbitancia,weaksubj,negative
expectante,weaksubj,positive
expiable,weaksubj,positive
expiacion,weaksubj,negative
explicable,weaksubj,positive
explotar,weaksubj,negative
exponer,weaksubj,negative
exportable,weaksubj,positive
expresable,weaksubj,positive
expresividad,weaksubj,negative
expreso,weaksubj,negative
extasis,weaksubj,negative
extenuante,weaksubj,negative
extenuar,weaksubj,negative
extinguir,weaksubj,negative
extralegal,weaksubj,negative
extralingÂ¸istico,weaksubj,negative
extraneza,weaksubj,negative
extrangero,weaksubj,negative
extraoficial,weaksubj,negative
extraviado,weaksubj,negative
extrinseco,weaksubj,negative
exuberancia,weaksubj,positive
fabula,weaksubj,negative
fabuloso,weaksubj,positive
falaz,weaksubj,negative
fallar,weaksubj,negative
fallido,weaksubj,negative
falsario,weaksubj,negative
falsear,weaksubj,negative
falsedad,weaksubj,negative
falsificar,weaksubj,negative
fama,weaksubj,positive
famelico,weaksubj,negative
familiarizado,weaksubj,positive
fanatico,weaksubj,negative
fangoso,weaksubj,negative
fantasia,weaksubj,positive
fascinacion,weaksubj,positive
fatalidad,weaksubj,negative
fatalista,weaksubj,negative
fatidico,weaksubj,positive
fatuidad,weaksubj,negative
fausto,weaksubj,positive
fealdad,weaksubj,negative
febril,weaksubj,positive
fechoria,weaksubj,negative
fecundidad,weaksubj,positive
felicidad,weaksubj,negative
feo,weaksubj,negative
fetido,weaksubj,negative
ficcion,weaksubj,negative
ficticio,weaksubj,negative
fiebre,weaksubj,negative
fijo,weaksubj,positive
filfa,weaksubj,negative
filocomunista,weaksubj,negative
final,weaksubj,negative
fingimiento,weaksubj,positive
finura,weaksubj,positive
fio,weaksubj,positive
fisgoneo,weaksubj,negative
fisicoterapeuta,weaksubj,negative
flatulento,weaksubj,negative
flebitis,weaksubj,negative
flema,weaksubj,negative
flematico,weaksubj,negative
flexible,weaksubj,positive
florido,weaksubj,positive
flotar,weaksubj,positive
fluctuacion,weaksubj,negative
fobico,weaksubj,negative
forastero,weaksubj,negative
forma,weaksubj,positive
Fortuna,weaksubj,positive
forunculo,weaksubj,negative
fragante,weaksubj,positive
fragilidad,weaksubj,negative
franco,weaksubj,negative
franqueza,weaksubj,positive
fraudulencia,weaksubj,negative
fraudulento,weaksubj,negative
frenetico,weaksubj,negative
frescura,weaksubj,negative
frialdad,weaksubj,positive
frivolidad,weaksubj,negative
frugal,weaksubj,negative
fruncion,weaksubj,negative
fruncir,weaksubj,negative
frustracion,weaksubj,negative
frustratorio,weaksubj,positive
fundamental,weaksubj,positive
funebre,weaksubj,negative
furtivo,weaksubj,positive
furunculo,weaksubj,negative
gafe,weaksubj,negative
galleria,weaksubj,negative
gallina,weaksubj,positive
galopin,weaksubj,negative
ganado,weaksubj,negative
ganancioso,weaksubj,positive
garabato,weaksubj,negative
garambaina,weaksubj,negative
garrapato,weaksubj,negative
gastritis,weaksubj,negative
gastroenteritis,weaksubj,negative
gazmoneria,weaksubj,negative
gazmono,weaksubj,positive
gelido,weaksubj,negative
gemido,weaksubj,negative
generalizado,weaksubj,negative
gentileza,weaksubj,positive
gerente,weaksubj,positive
gingivitis,weaksubj,negative
glamour,weaksubj,positive
goce,weaksubj,positive
golfante,weaksubj,negative
golpazo,weaksubj,negative
gonorrea,weaksubj,negative
gracioso,weaksubj,positive
gradual,weaksubj,negative
grafico,weaksubj,positive
grandilocuente,weaksubj,negative
grandilocuo,weaksubj,negative
granuja,weaksubj,negative
gregarismo,weaksubj,negative
gripe,weaksubj,positive
grullo,weaksubj,negative
grumoso,weaksubj,negative
guapo,weaksubj,positive
gueto,weaksubj,negative
guinapo,weaksubj,negative
gutural,weaksubj,negative
habilitar,weaksubj,positive
hackelia,weaksubj,negative
halitosis,weaksubj,negative
hallazgo,weaksubj,positive
handicap,weaksubj,negative
harmonioso,weaksubj,positive
harmonizable,weaksubj,positive
hartazgo,weaksubj,negative
hartazon,weaksubj,negative
hartura,weaksubj,negative
hechizo,weaksubj,positive
heder,weaksubj,negative
hediondo,weaksubj,negative
helmintico,weaksubj,positive
hepatitis,weaksubj,negative
herculeo,weaksubj,negative
herido,weaksubj,negative
hermanastra,weaksubj,negative
hermetico,weaksubj,negative
heroe,weaksubj,positive
heroico,weaksubj,positive
heroina,weaksubj,positive
heterogeneidad,weaksubj,negative
heterogeneo,weaksubj,negative
hibris,weaksubj,negative
hidrofobo,weaksubj,negative
hidropesia,weaksubj,negative
hidropico,weaksubj,negative
higiene,weaksubj,negative
higienico,weaksubj,positive
hinayana,weaksubj,negative
hinchado,weaksubj,negative
hincharse,weaksubj,negative
hiperadrenalismo,weaksubj,negative
hiperadrenocorticalismo,weaksubj,negative
hiperbole,weaksubj,negative
hiperbolico,weaksubj,positive
hipercritico,weaksubj,negative
hiperpirexia,weaksubj,positive
hipocondriaco,weaksubj,negative
hipocrita,weaksubj,positive
hipoglucemia,weaksubj,negative
hipotesis,weaksubj,negative
hipotetico,weaksubj,negative
hipotiroidismo,weaksubj,negative
hiriente,weaksubj,negative
historico,weaksubj,positive
holgura,weaksubj,positive
homicida,weaksubj,negative
homogeneidad,weaksubj,positive
honesto,weaksubj,negative
honorabilidad,weaksubj,positive
honorario,weaksubj,negative
honorifico,weaksubj,positive
honradez,weaksubj,positive
hormigueo,weaksubj,positive
hormiguilla,weaksubj,negative
horridez,weaksubj,negative
hosquedad,weaksubj,negative
hostilidad,weaksubj,negative
huella,weaksubj,negative
huero,weaksubj,negative
humanista,weaksubj,positive
humanistico,weaksubj,positive
humanitario,weaksubj,positive
humano,weaksubj,positive
humildad,weaksubj,negative
humillante,weaksubj,negative
hundible,weaksubj,positive
hurania,weaksubj,negative
hurano,weaksubj,negative
husmeo,weaksubj,negative
idealista,weaksubj,positive
idealizado,weaksubj,positive
identificable,weaksubj,positive
idilico,weaksubj,positive
idiota,weaksubj,negative
idiotez,weaksubj,negative
idolatrado,weaksubj,positive
idololatria,weaksubj,negative
ignifugo,weaksubj,negative
ignorancia,weaksubj,negative
igual,weaksubj,negative
igualdad,weaksubj,negative
ilegalidad,weaksubj,negative
ilegitimidad,weaksubj,negative
ilegitimo,weaksubj,negative
ilicito,weaksubj,negative
ilogico,weaksubj,negative
ilusorio,weaksubj,negative
ilustre,weaksubj,positive
imaginado,weaksubj,negative
imaginario,weaksubj,negative
imbecilidad,weaksubj,negative
imitado,weaksubj,negative
imitativo,weaksubj,positive
impaciencia,weaksubj,negative
imparable,weaksubj,negative
impasibilidad,weaksubj,negative
impasible,weaksubj,negative
impenetrable,weaksubj,negative
impenitente,weaksubj,negative
impensable,weaksubj,negative
imperceptible,weaksubj,negative
imperdonable,weaksubj,negative
imperfecto,weaksubj,negative
imperioso,weaksubj,negative
impermeable,weaksubj,negative
impermisibilidad,weaksubj,negative
impersuasible,weaksubj,negative
imperterrito,weaksubj,positive
imperturbable,weaksubj,negative
impetu,weaksubj,positive
impetuoso,weaksubj,negative
impio,weaksubj,negative
implicacion,weaksubj,negative
impolitico,weaksubj,negative
imponderable,weaksubj,negative
imponer,weaksubj,negative
importancia,weaksubj,positive
importante,weaksubj,positive
importuno,weaksubj,negative
impotencia,weaksubj,negative
impracticabilidad,weaksubj,negative
impracticable,weaksubj,negative
impredecible,weaksubj,negative
imprenta,weaksubj,negative
imprevisible,weaksubj,negative
improbable,weaksubj,negative
improcedencia,weaksubj,negative
improductividad,weaksubj,negative
impronunciable,weaksubj,negative
impropiedad,weaksubj,negative
impropio,weaksubj,negative
imprudencia,weaksubj,negative
impudente,weaksubj,positive
impugnar,weaksubj,negative
impulsivo,weaksubj,negative
impuro,weaksubj,positive
imputrescible,weaksubj,negative
inacabado,weaksubj,negative
inaccesibilidad,weaksubj,negative
inaccesible,weaksubj,negative
inaceptabilidad,weaksubj,negative
inacostumbrado,weaksubj,negative
inactivo,weaksubj,negative
inadaptacion,weaksubj,negative
inadaptado,weaksubj,negative
inadmisibilidad,weaksubj,negative
inadvertible,weaksubj,negative
inalcanzable,weaksubj,negative
inalienable,weaksubj,negative
inalterable,weaksubj,negative
inanimado,weaksubj,negative
inapelable,weaksubj,negative
inapetente,weaksubj,negative
inaplicable,weaksubj,negative
inarticulado,weaksubj,negative
inasequible,weaksubj,negative
inatacable,weaksubj,negative
inaudito,weaksubj,negative
incalculable,weaksubj,negative
incauto,weaksubj,negative
incendiario,weaksubj,negative
incidental,weaksubj,negative
incierto,weaksubj,negative
incisivo,weaksubj,positive
incitacion,weaksubj,negative
inclasificable,weaksubj,negative
inclemencia,weaksubj,negative
inclemente,weaksubj,negative
incombustible,weaksubj,negative
incomerciable,weaksubj,negative
incomestible,weaksubj,negative
incompatibilidad,weaksubj,negative
incompatible,weaksubj,negative
incompetente,weaksubj,positive
incomprensible,weaksubj,negative
incomprension,weaksubj,negative
incomprimible,weaksubj,negative
incomunicado,weaksubj,negative
inconformista,weaksubj,negative
incongruencia,weaksubj,negative
inconmensurable,weaksubj,negative
inconmensurado,weaksubj,negative
inconmutable,weaksubj,negative
inconquistable,weaksubj,negative
inconsciente,weaksubj,negative
inconsecuencia,weaksubj,negative
inconsecuente,weaksubj,positive
inconsistente,weaksubj,negative
inconsolable,weaksubj,negative
inconstancia,weaksubj,positive
inconstitucional,weaksubj,negative
incontaminado,weaksubj,negative
incontrolable,weaksubj,negative
inconveniente,weaksubj,negative
inconvertibilidad,weaksubj,negative
inconvertible,weaksubj,negative
incorporeo,weaksubj,negative
incorreccion,weaksubj,negative
incorrecto,weaksubj,negative
incorregible,weaksubj,negative
incorrompido,weaksubj,negative
incorrupcion,weaksubj,positive
incorruptibilidad,weaksubj,negative
incorruptible,weaksubj,negative
incorrupto,weaksubj,positive
incredulo,weaksubj,negative
incriminable,weaksubj,negative
incriminar,weaksubj,negative
incubo,weaksubj,negative
incultivable,weaksubj,negative
inculto,weaksubj,negative
incurabilidad,weaksubj,negative
incurable,weaksubj,negative
indebido,weaksubj,negative
indecencia,weaksubj,negative
indecente,weaksubj,negative
indecoroso,weaksubj,negative
indefendible,weaksubj,negative
indefensable,weaksubj,negative
indefensible,weaksubj,negative
indefenso,weaksubj,negative
indefinicion,weaksubj,positive
indefinido,weaksubj,negative
indelicadeza,weaksubj,negative
indelicado,weaksubj,positive
independiente,weaksubj,negative
indeseable,weaksubj,negative
indeterminable,weaksubj,negative
indeterminacion,weaksubj,positive
indeterminado,weaksubj,negative
indiagnosticable,weaksubj,negative
indicado,weaksubj,positive
indiferente,weaksubj,positive
indigerible,weaksubj,negative
indigestible,weaksubj,negative
indigestion,weaksubj,negative
indigesto,weaksubj,negative
indignado,weaksubj,negative
indignante,weaksubj,negative
indignidad,weaksubj,positive
indigno,weaksubj,positive
indirecto,weaksubj,negative
indiscernible,weaksubj,negative
indisciplinado,weaksubj,negative
indiscriminado,weaksubj,positive
indiscutible,weaksubj,negative
indistinto,weaksubj,negative
indivisible,weaksubj,negative
indoloro,weaksubj,negative
indomabilidad,weaksubj,negative
indomable,weaksubj,negative
indomito,weaksubj,negative
inducido,weaksubj,negative
indulgencia,weaksubj,negative
industrial,weaksubj,positive
inelegancia,weaksubj,positive
ineludible,weaksubj,positive
inenmendable,weaksubj,negative
inepcia,weaksubj,negative
inepte,weaksubj,negative
ineptitud,weaksubj,negative
inerte,weaksubj,negative
inescrupuloso,weaksubj,negative
inespecializado,weaksubj,negative
inestabilidad,weaksubj,positive
inevitable,weaksubj,negative
inexactitud,weaksubj,negative
inexacto,weaksubj,negative
inexcusable,weaksubj,negative
inexistente,weaksubj,negative
inexorabilidad,weaksubj,negative
inexpiable,weaksubj,negative
inexplicacion,weaksubj,negative
inexplotado,weaksubj,negative
inexportable,weaksubj,negative
inextinguible,weaksubj,negative
inextricable,weaksubj,negative
infalibilidad,weaksubj,negative
infeccioso,weaksubj,negative
inferioridad,weaksubj,negative
infernal,weaksubj,negative
infiel,weaksubj,negative
infiltrado,weaksubj,negative
infinitud,weaksubj,negative
inflado,weaksubj,negative
inflamado,weaksubj,negative
inflamar,weaksubj,negative
inflexibilidad,weaksubj,negative
infligir,weaksubj,negative
inflingir,weaksubj,negative
influenza,weaksubj,positive
informalidad,weaksubj,negative
infraalimentacion,weaksubj,negative
infrangible,weaksubj,negative
infrecuente,weaksubj,negative
ingenuidad,weaksubj,positive
ingenuo,weaksubj,negative
ingratitud,weaksubj,negative
ingrato,weaksubj,negative
inharmonico,weaksubj,negative
inhospitalario,weaksubj,negative
inhospitalidad,weaksubj,negative
inhumanidad,weaksubj,negative
inhumano,weaksubj,negative
injuriar,weaksubj,negative
injurioso,weaksubj,negative
injusticia,weaksubj,negative
injusto,weaksubj,negative
inmaculado,weaksubj,positive
inmanejable,weaksubj,negative
inmaterial,weaksubj,negative
inmaterialidad,weaksubj,negative
inmerecido,weaksubj,negative
inmoble,weaksubj,negative
inmodesto,weaksubj,positive
inmodificable,weaksubj,negative
inmodificado,weaksubj,negative
inmoral,weaksubj,positive
inmotivado,weaksubj,negative
inmovible,weaksubj,negative
inmovil,weaksubj,negative
inmovilizar,weaksubj,negative
inmundicia,weaksubj,negative
inmune,weaksubj,negative
inmutable,weaksubj,negative
innato,weaksubj,negative
innavegable,weaksubj,positive
innecesario,weaksubj,negative
innoble,weaksubj,negative
inocencia,weaksubj,positive
inocuo,weaksubj,negative
inofensivo,weaksubj,negative
inolvidable,weaksubj,positive
inoperable,weaksubj,negative
inpintable,weaksubj,negative
inquisicion,weaksubj,negative
inquisidor,weaksubj,negative
insaciable,weaksubj,negative
insaciado,weaksubj,negative
insalubridad,weaksubj,negative
insano,weaksubj,positive
insatisfaccion,weaksubj,positive
insatisfacible,weaksubj,negative
insatisfactorio,weaksubj,negative
insatisfecho,weaksubj,negative
inseguridad,weaksubj,negative
inseguro,weaksubj,negative
insensatez,weaksubj,negative
insensato,weaksubj,negative
insensibilidad,weaksubj,negative
insensibilizar,weaksubj,negative
insensible,weaksubj,negative
inseparable,weaksubj,positive
inservible,weaksubj,negative
insidia,weaksubj,negative
insidioso,weaksubj,negative
insincero,weaksubj,negative
insipidez,weaksubj,positive
insistente,weaksubj,positive
insociable,weaksubj,negative
insolente,weaksubj,positive
insolito,weaksubj,negative
insoluble,weaksubj,negative
insolucionables,weaksubj,negative
insolvente,weaksubj,negative
insomnio,weaksubj,negative
insonorizado,weaksubj,negative
insospechado,weaksubj,negative
inspiracion,weaksubj,positive
inspiracional,weaksubj,positive
inspirador,weaksubj,positive
insubmergible,weaksubj,negative
insubordinado,weaksubj,negative
insuficiencia,weaksubj,negative
insulsez,weaksubj,positive
insumergible,weaksubj,negative
insuperable,weaksubj,negative
insustituible,weaksubj,negative
intachable,weaksubj,negative
intacto,weaksubj,negative
intangible,weaksubj,negative
intelectual,weaksubj,positive
intencionalidad,weaksubj,positive
intenso,weaksubj,negative
interes,weaksubj,positive
interesado,weaksubj,positive
interesar,weaksubj,positive
interpretable,weaksubj,positive
intestado,weaksubj,negative
intimidacion,weaksubj,negative
intimidar,weaksubj,negative
intimo,weaksubj,positive
intocable,weaksubj,negative
intolerancia,weaksubj,negative
intolerante,weaksubj,negative
intransigencia,weaksubj,negative
intransigente,weaksubj,negative
intransitable,weaksubj,positive
intratable,weaksubj,negative
intrigante,weaksubj,positive
intrincado,weaksubj,negative
intruso,weaksubj,negative
inutilidad,weaksubj,negative
invalidez,weaksubj,negative
invariabilidad,weaksubj,negative
invariable,weaksubj,negative
invasivo,weaksubj,positive
invencibilidad,weaksubj,negative
invendible,weaksubj,negative
inverosimil,weaksubj,positive
investigacion,weaksubj,negative
investigador,weaksubj,positive
inviable,weaksubj,negative
inviolable,weaksubj,negative
invisibilidad,weaksubj,negative
invisible,weaksubj,negative
involuntario,weaksubj,negative
ira,weaksubj,negative
iracundia,weaksubj,negative
iracundo,weaksubj,negative
irascibilidad,weaksubj,negative
irascible,weaksubj,negative
ironico,weaksubj,negative
irreal,weaksubj,negative
irrealidad,weaksubj,negative
irrealizable,weaksubj,negative
irreconciliable,weaksubj,negative
irreconocible,weaksubj,negative
irrecuperable,weaksubj,negative
irredimible,weaksubj,negative
irreducible,weaksubj,negative
irreductible,weaksubj,negative
irreemplazable,weaksubj,negative
irreflexivo,weaksubj,negative
irrefutable,weaksubj,negative
irregular,weaksubj,negative
irregularidad,weaksubj,negative
irrelevante,weaksubj,negative
irremediable,weaksubj,negative
irreprochable,weaksubj,negative
irrespetuoso,weaksubj,positive
irrestricto,weaksubj,negative
irreverencia,weaksubj,negative
irreverente,weaksubj,negative
irrevocable,weaksubj,negative
irritabilidad,weaksubj,negative
irritable,weaksubj,negative
irrompible,weaksubj,negative
jadeante,weaksubj,negative
jocosidad,weaksubj,positive
jocoso,weaksubj,positive
jovialidad,weaksubj,positive
joya,weaksubj,negative
jubilado,weaksubj,negative
jubiloso,weaksubj,negative
jugueton,weaksubj,positive
junior,weaksubj,negative
justicia,weaksubj,positive
justificable,weaksubj,positive
justificarse,weaksubj,negative
juvenil,weaksubj,positive
kitsch,weaksubj,negative
laberintico,weaksubj,negative
labrantio,weaksubj,positive
lacerante,weaksubj,negative
laico,weaksubj,negative
lameculos,weaksubj,positive
lamentacion,weaksubj,negative
lamento,weaksubj,negative
languidez,weaksubj,negative
lappula,weaksubj,negative
lascivia,weaksubj,positive
lastimero,weaksubj,negative
latente,weaksubj,negative
laudable,weaksubj,positive
laureado,weaksubj,positive
lavable,weaksubj,positive
lavorable,weaksubj,positive
laxitud,weaksubj,negative
Lazaro,weaksubj,negative
legamo,weaksubj,negative
lego,weaksubj,negative
lepiota,weaksubj,positive
lepra,weaksubj,negative
leptospira,weaksubj,negative
liberador,weaksubj,positive
liberal,weaksubj,positive
liberarse,weaksubj,negative
libertino,weaksubj,negative
libre,weaksubj,negative
licenciarse,weaksubj,positive
licito,weaksubj,positive
ligereza,weaksubj,negative
limitado,weaksubj,negative
limpieza,weaksubj,negative
lipotimia,weaksubj,negative
lirico,weaksubj,positive
lividez,weaksubj,negative
llanto,weaksubj,negative
llevadero,weaksubj,negative
llorar,weaksubj,negative
lloro,weaksubj,negative
lloroso,weaksubj,negative
loable,weaksubj,positive
loar,weaksubj,positive
lodoso,weaksubj,negative
logica,weaksubj,positive
loro,weaksubj,negative
lubrico,weaksubj,negative
lucido,weaksubj,positive
lujuria,weaksubj,positive
lujuriar,weaksubj,positive
luminescencia,weaksubj,negative
macilento,weaksubj,negative
macizo,weaksubj,positive
maduro,weaksubj,positive
maestra,weaksubj,positive
maestro,weaksubj,positive
magistral,weaksubj,positive
magnanimo,weaksubj,positive
magnificar,weaksubj,positive
maldad,weaksubj,negative
maledicencia,weaksubj,negative
maleducado,weaksubj,positive
maleficencia,weaksubj,negative
malestar,weaksubj,negative
malevolencia,weaksubj,negative
malevolo,weaksubj,negative
malicia,weaksubj,positive
malicioso,weaksubj,negative
malignidad,weaksubj,negative
maligno,weaksubj,negative
malintencionado,weaksubj,negative
malnutricion,weaksubj,negative
malofagos,weaksubj,negative
malograrse,weaksubj,negative
maloliente,weaksubj,negative
malparar,weaksubj,negative
malquerencia,weaksubj,negative
malsano,weaksubj,negative
maltratar,weaksubj,negative
